0_ID;imagePath;1_Outer_cell_layer(nm);2_Nucleus;3_Trichocysts;4_Chloroplast;5_Plastoglobuli;6_Pusule;7_Food_vacuole;8_Starch;9_Crystalline_compartment;10_Large_vacuole;11_CBB/flagella;12_Symbiosis/parasitism/Prey/2=Kleptoplastidism;13_Reticulated_network;14_Electron_dense_sheets;15_Tubular_network;16_Rhabdosomes_and_alike_structure;17_eyespot/mt_array;19_Presumed_ID;18_NI_a_z;a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x;y;z;20_Area(nm^2)
VSM21-A4-PM2-064;images/VSM-A4-064.png;819;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Oxytoxum;j;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387207479519
VSM21-A4-PM2-065;images/VSM-A4-065.png;1450;0;1;1;6;0;0;1;1;0;0;0;0;0;0;0;0;Cyst;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;72875105896
VSM21-A4-PM2-066;images/VSM-A4-066.png;47;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;Diatom;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;8194138043
VSM21-A4-PM2-067;images/VSM-A4-067.png;321;1;1;1;16;0;0;1;0;0;0;0;0;0;0;0;0;x;a;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285616426449
VSM21-A4-PM2-068;images/VSM-A4-068.png;68;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;89374490368
VSM21-A5-PM3-001;images/VSM-A5-001.png;1502;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;reco_2;i;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60933024781
VSM21-A5-PM3-002;images/VSM-A5-002.png;1286;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;Cyst;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;67379704396
VSM21-A5-PM3-003;images/VSM-A5-003.png;31;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;158526423221
VSM21-A5-PM3-004;images/VSM-A5-004.png;1532;1;1;1;3;0;0;1;1;0;0;0;0;0;0;0;0;Cyst;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;108789041549
VSM21-A5-PM3-005;images/VSM-A5-005.png;1520;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;Cyst;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;49446731306
VSM21-A5-PM3-006;images/VSM-A5-006.png;142;1;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;x;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;137738610156
VSM21-A5-PM3-007;images/VSM-A5-007.png;312;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;119363473224
VSM21-A5-PM3-008;images/VSM-A5-008.png;64;1;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;x;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;29530869339
VSM21-A5-PM3-009;images/VSM-A5-009.png;20;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;reco_2;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;82011358997
VSM21-A5-PM3-010;images/VSM-A5-010.png;1534;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;x;i;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49335948768
VSM21-A5-PM3-011;images/VSM-A5-011.png;175;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;77989557942
VSM21-A5-PM3-012;images/VSM-A5-012.png;213;1;1;1;1;1;0;1;0;0;1;0;1;0;0;0;0;x;i;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132826593688
VSM21-A5-PM3-013;images/VSM-A5-013.png;168;1;1;0;7;1;0;0;0;1;0;1;0;0;0;0;0;reco_1;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;903101064523
VSM21-A5-PM3-014;images/VSM-A5-014.png;1086;1;1;1;4;0;0;1;0;1;0;0;0;0;0;0;0;Prorocentrum;b;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175057510409
VSM21-A5-PM3-015;images/VSM-A5-015.png;992;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;Prorocentrum;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;210207007790
VSM21-A5-PM3-016;images/VSM-A5-016.png;584;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Diatom;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;52773364776
VSM21-A5-PM3-017;images/VSM-A5-017.png;1406;1;1;1;4;1;0;1;0;0;0;0;0;0;0;0;0;x;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;315164256713
VSM21-A5-PM3-018;images/VSM-A5-018.png;1089;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;x;i;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;642275184496
VSM21-A5-PM3-019;images/VSM-A5-019.png;96;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;Cochlodinium;m;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;655378187275
VSM21-A5-PM3-020;images/VSM-A5-020.png;1250;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;108436755440
VSM21-A5-PM3-021;images/VSM-A5-021.png;2217;1;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;Prorocentrum;a,r;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;319692076487
VSM21-A5-PM3-022;images/VSM-A5-022.png;25;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;75252966907
VSM21-A5-PM3-023;images/VSM-A5-023.png;98;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;x;a,b;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83198213629
VSM21-A5-PM3-024;images/VSM-A5-024.png;436;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;Prorocentrum;a;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86516307646
VSM21-A5-PM3-025;images/VSM-A5-025.png;954;0;0;1;2;0;0;1;0;1;0;0;0;0;0;0;0;Cyst;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;65998537901
VSM21-A5-PM3-026;images/VSM-A5-026.png;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;19949626511
VSM21-A5-PM3-027;images/VSM-A5-027.png;281;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;x;s;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;138472845734
VSM21-A5-PM3-028;images/VSM-A5-028.png;28;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;30735050070
VSM21-A5-PM3-029;images/VSM-A5-029.png;41;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;549196043832
VSM21-A5-PM3-030;images/VSM-A5-030.png;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;c;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15011390554
VSM21-A5-PM3-031;images/VSM-A5-031.png;1092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Destroyed_Dinophysis_Cyano;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;89289859902
VSM21-A5-PM3-032;images/VSM-A5-032.png;1177;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;Diatom;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;768581400850
VSM21-A5-PM3-033;images/VSM-A5-033.png;1291;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;x;w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;165721877955
VSM21-A5-PM3-034;images/VSM-A5-034.png;574;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;65260189902
VSM21-A5-PM3-035;images/VSM-A5-035.png;1386;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;1;Triadinium_sphaericum_sp;d,e,r,s;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;272383534108
VSM21-A5-PM3-036;images/VSM-A5-036.png;646;1;1;1;2;1;0;0;1;0;0;0;0;0;0;0;1;x;i,r;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;163350399061
VSM21-A5-PM3-037;images/VSM-A5-037.png;256;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;x;h,s;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;385978337745
VSM21-A5-PM3-038;images/VSM-A5-038.png;189;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;77267002312
VSM21-A5-PM3-039;images/VSM-A5-039.png;108;1;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;205569208861
VSM21-A5-PM3-040;images/VSM-A5-040.png;764;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;x;a;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59938043773
VSM21-A5-PM3-041;images/VSM-A5-041.png;1133;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;Oxytoxum;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;78428777921
VSM21-A5-PM3-042;images/VSM-A5-042.png;932;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;Prorocentrum;c;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45530752041
VSM21-A5-PM3-043;images/VSM-A5-043.png;195;1;0;1;2;0;0;1;0;0;0;0;1;0;0;0;0;x;a;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178260024065
VSM21-A5-PM3-044;images/VSM-A5-044.png;371;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;x;b;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117320268848
VSM21-A5-PM3-045;images/VSM-A5-045.png;389;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;98776646277
VSM21-A5-PM3-046;images/VSM-A5-046.png;657;0;0;1;12;0;0;1;0;1;0;0;0;0;0;0;0;x;b;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55470932762
VSM21-A5-PM3-047;images/VSM-A5-047.png;35;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;82223373368
VSM21-A5-PM3-048;images/VSM-A5-048.png;724;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9745812678
VSM21-A5-PM3-049;images/VSM-A5-049.png;81;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;41073430500
VSM21-A5-PM3-050;images/VSM-A5-050.png;121;0;1;1;2;0;0;1;0;0;0;0;1;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;96813965564
VSM21-A5-PM3-051;images/VSM-A5-051.png;1424;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;x;b,r;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;38647532262
VSM21-A5-PM3-052;images/VSM-A5-052.png;35;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;48979881705
VSM21-A5-PM3-053;images/VSM-A5-053.png;57;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;x;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;36607586362
VSM21-A5-PM3-054;images/VSM-A5-054.png;546;0;1;1;3;1;1;0;1;1;0;0;0;0;0;0;0;x;b;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141554969970
VSM21-A5-PM3-055;images/VSM-A5-055.png;39;1;1;1;2;0;1;0;0;1;0;0;0;0;0;0;0;x;h,r;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;247588858412
VSM21-A5-PM3-056;images/VSM-A5-056.png;1515;0;1;1;3;0;0;1;0;1;0;0;0;0;0;0;0;Prorocentrum;b,c,r;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;63029263649
VSM21-A5-PM3-057;images/VSM-A5-057.png;199;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;23122454335
VSM21-A5-PM3-058;images/VSM-A5-058.png;37;0;1;1;3;0;0;0;0;0;0;0;1;0;0;0;0;x;m;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;178706822808
VSM21-A5-PM3-059;images/VSM-A5-059.png;25;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;89966633957
VSM21-A5-PM3-060;images/VSM-A5-060.png;534;1;1;0;0;1;0;0;0;1;0;0;0;1;1;0;1;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;216865859082
VSM21-A5-PM3-061;images/VSM-A5-061.png;77;1;1;1;3;0;0;1;1;0;1;0;0;0;0;0;0;x;c,r;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;95399635658
